time,Device,Device01,Device02,Device03,Device04,Device05,Device06,Device07,Device08,Device09,Device10,Device11,Device12,Device13,Device14,Device15,Device16,Device17,Device18,Device19,Device20
12.818765,2.4277318e-09,21.938908,21.223599,20.801105,20.580885,20.488719,20.475336,23.450452,21.939628,21.136172,20.754815,20.562609,20.486121,24.124046,22.279206,21.144268,20.726815,20.508044,20.457335,20.439132,20.434371
12.853767,2.4952433e-09,21.943745,21.227226,20.803841,20.583002,20.490014,20.47705,23.451806,21.942528,21.138876,20.757151,20.564543,20.487541,24.12887,22.281917,21.146825,20.728673,20.509346,20.458515,20.440268,20.435492
12.888769,2.5637102e-09,21.948534,21.230835,20.806566,20.585116,20.491301,20.478881,23.452838,21.945154,21.141467,20.759454,20.566461,20.488957,24.132182,22.284271,21.149328,20.730517,20.510639,20.459685,20.441393,20.436604
12.92377,2.6326281e-09,21.953353,21.234489,20.809336,20.58728,20.492633,20.480899,23.454212,21.947828,21.144097,20.7618,20.56842,20.490422,24.13633,22.286681,21.151877,20.732407,20.511977,20.460899,20.442563,20.43776
12.958772,2.6954435e-09,21.957884,21.237921,20.811902,20.589244,20.493767,20.482885,23.45513,21.950234,21.146505,20.763943,20.570177,20.491695,24.139525,22.288798,21.154199,20.734092,20.513114,20.461913,20.443534,20.438716
12.993773,2.7608705e-09,21.962694,21.241627,20.814733,20.591472,20.495165,20.485328,23.456187,21.952673,21.149111,20.766336,20.572192,20.49324,24.142804,22.291159,21.156812,20.73605,20.514515,20.463189,20.444766,20.439934
13.028775,2.816771e-09,21.967238,21.24513,20.817378,20.593518,20.496382,20.48781,23.456751,21.954867,21.151516,20.768542,20.574021,20.494614,24.144825,22.293244,21.159217,20.737821,20.515733,20.464283,20.445816,20.440971
13.063777,2.8726115e-09,21.972127,21.248936,20.820307,20.595845,20.497878,20.490805,23.458374,21.95742,21.154212,20.771031,20.576127,20.496281,24.148836,22.295724,21.161931,20.739881,20.51723,20.465656,20.447144,20.442285
13.098778,2.9249168e-09,21.977014,21.252964,20.823424,20.598304,20.499502,20.494166,23.461528,21.960623,21.157303,20.773748,20.578379,20.498094,24.152691,22.297819,21.16466,20.742054,20.51886,20.467156,20.448597,20.443722
13.13378,2.9566133e-09,21.981231,21.256445,20.826034,20.600268,20.500633,20.497298,23.46298,21.96317,21.159865,20.775964,20.580133,20.499439,24.153044,22.299169,21.166832,20.743713,20.519992,20.468161,20.449555,20.444666
13.163383,3.0033642e-09,21.986131,21.260509,20.829288,20.602957,20.502612,20.50119,23.467561,21.966663,21.163123,20.778877,20.58264,20.50162,24.160476,22.301779,21.169814,20.746178,20.521976,20.470032,20.451385,20.446483
13.192985,3.0163001e-09,21.991117,21.264043,20.831659,20.604591,20.503447,20.504269,23.47359,21.970582,21.165957,20.780931,20.58408,20.502705,24.16782,22.306208,21.172779,20.747965,20.522924,20.470787,20.452073,20.447153
13.222588,3.0528235e-09,21.997532,21.268792,20.835164,20.607336,20.505388,20.508916,23.483219,21.975918,21.169956,20.784106,20.586627,20.504922,24.182615,22.312224,21.17699,20.750903,20.524982,20.472646,20.453864,20.448926
13.25219,3.0580173e-09,22.002444,21.272307,20.837523,20.608959,20.506211,20.512939,23.488912,21.97974,21.17274,20.786139,20.588048,20.506056,24.189376,22.316566,21.179935,20.752676,20.525916,20.473386,20.454539,20.449583
13.284753,3.0764127e-09,22.00888,21.277072,20.840891,20.611482,20.507847,20.518679,23.497588,21.984902,21.17657,20.789113,20.590342,20.508075,24.200486,22.322613,21.184039,20.755393,20.527675,20.474928,20.456008,20.451032
13.320573,3.0785289e-09,22.015156,21.281667,20.843999,20.613671,20.509062,20.525179,23.505041,21.989768,21.180133,20.791784,20.592274,20.509768,24.208512,22.328343,21.187885,20.75777,20.529021,20.47604,20.457039,20.452042
13.356392,3.0838147e-09,22.02174,21.286552,20.847382,20.616133,20.510547,20.536975,23.513049,21.994925,21.183957,20.794722,20.594472,20.511795,24.218691,22.33439,21.192022,20.760424,20.530638,20.47742,20.458339,20.45332
13.392211,3.0813014e-09,22.028083,21.291252,20.85059,20.61842,20.511858,20.557231,23.522607,22.000341,21.1877,20.797502,20.596494,20.513719,24.232005,22.340842,21.196037,20.762906,20.532076,20.478623,20.459462,20.454422
13.42803,3.0834648e-09,22.03471,21.296219,20.854051,20.620958,20.513415,20.585972,23.532647,22.006029,21.191685,20.800528,20.598761,20.515966,24.246846,22.347585,21.200321,20.765642,20.533762,20.480072,20.460831,20.455769
13.463849,3.0777862e-09,22.040967,21.300903,20.85725,20.623237,20.514712,20.622285,23.541513,22.011338,21.195374,20.803285,20.600763,20.518035,24.25912,22.353895,21.204312,20.768109,20.535187,20.481263,20.461942,20.456858
13.495381,3.0801145e-09,22.046894,21.305399,20.860414,20.625585,20.516191,20.660578,23.550115,22.01662,21.199042,20.806071,20.602865,20.520267,24.272663,22.359875,21.208182,20.770627,20.536779,20.482647,20.463255,20.458152
13.526912,3.0733066e-09,22.052417,21.309574,20.86328,20.627639,20.517375,20.703946,23.557502,22.021491,21.202383,20.808554,20.604667,20.522274,24.283388,22.36539,21.211723,20.772839,20.538075,20.483736,20.464274,20.459152
13.558443,3.0722358e-09,22.05828,21.314057,20.866436,20.629978,20.518839,20.752528,23.565698,22.026694,21.206009,20.81132,20.60675,20.52464,24.296242,22.371262,21.215573,20.775343,20.539654,20.485107,20.465574,20.460433
13.589974,3.0653164e-09,22.06392,21.318359,20.869418,20.632152,20.520132,20.805648,23.571722,22.031162,21.209284,20.813888,20.608678,20.526936,24.307841,22.376744,21.219082,20.77758,20.541034,20.486303,20.466708,20.46155
13.621506,3.0600069e-09,22.069655,21.322763,20.872497,20.63442,20.521515,20.863175,23.578027,22.035724,21.212643,20.816546,20.610696,20.529407,24.320307,22.382318,21.222691,20.779913,20.542507,20.48759,20.467934,20.462759
13.653037,3.0523451e-09,22.075269,21.327086,20.875504,20.636615,20.522823,20.924673,23.584022,22.040161,21.215908,20.819126,20.612638,20.531891,24.332072,22.387749,21.226214,20.78217,20.543906,20.488804,20.469087,20.463895
13.684568,3.0432188e-09,22.077725,21.330074,20.877998,20.638595,20.524011,20.989801,23.582635,22.042158,21.21825,20.821323,20.614396,20.534333,24.33511,22.389484,21.228321,20.783783,20.545065,20.489868,20.470116,20.464913
13.716099,3.0355924e-09,22.080149,21.333042,20.880481,20.640566,20.525186,21.057434,23.581412,22.044155,21.220585,20.823511,20.616143,20.536855,24.338445,22.391201,21.230415,20.785388,20.546215,20.490921,20.471135,20.46592
13.747631,3.0312161e-09,22.082594,21.336035,20.882992,20.642567,20.52639,21.126501,23.580451,22.046204,21.222958,20.82573,20.617919,20.539501,24.342277,22.392961,21.232543,20.787026,20.547396,20.492005,20.472185,20.466958
13.782315,3.030297e-09,22.084931,21.339192,20.885711,20.644746,20.527692,21.203875,23.579273,22.048436,21.225553,20.82815,20.619851,20.542502,24.347034,22.3944,21.234783,20.788796,20.548674,20.493177,20.473319,20.46808
13.816999,3.0345944e-09,22.087226,21.342318,20.888408,20.646905,20.528975,21.282634,23.578237,22.050663,21.228135,20.830551,20.621763,20.545608,24.351982,22.395813,21.237001,20.790548,20.549935,20.494331,20.474435,20.469183
13.851684,3.0455063e-09,22.089542,21.345466,20.891131,20.649094,20.530286,21.362715,23.577449,22.052948,21.230754,20.83298,20.623702,20.548875,24.357288,22.397268,21.239248,20.792331,20.551224,20.495513,20.47558,20.470315
13.889836,3.0633645e-09,22.092028,21.348882,20.894094,20.651476,20.531708,21.452195,23.57515,22.05487,21.233475,20.835603,20.625806,20.552607,24.361204,22.39828,21.241623,20.794259,20.55262,20.496791,20.476816,20.471538
13.927989,3.0867811e-09,22.094474,21.352265,20.897033,20.653837,20.533114,21.543036,23.572969,22.056786,21.23618,20.838204,20.627888,20.556496,24.365096,22.399255,21.243971,20.796167,20.553995,20.498049,20.478032,20.47274
13.966142,3.1144657e-09,22.0969,21.355631,20.899961,20.656189,20.53452,21.634967,23.570903,22.058708,21.238884,20.840798,20.629961,20.560562,24.369106,22.400208,21.246307,20.798069,20.555363,20.499299,20.479242,20.473936
14.004295,3.1458847e-09,22.099359,21.359007,20.902902,20.658558,20.53595,21.727638,23.569436,22.060453,21.241521,20.843387,20.632046,20.56484,24.374857,22.401259,21.248677,20.799992,20.556749,20.500568,20.48047,20.47515
14.042448,3.1773773e-09,22.101765,21.362339,20.905807,20.660893,20.537354,21.82081,23.56794,22.062167,21.24413,20.845944,20.634097,20.569284,24.38035,22.402251,21.251008,20.801883,20.558104,20.501805,20.481666,20.476332
14.0806,3.2093753e-09,22.104206,21.365702,20.908745,20.663263,20.538799,21.914375,23.566608,22.063935,21.246784,20.848538,20.636182,20.57395,24.386056,22.40328,21.253377,20.803814,20.559495,20.503078,20.482898,20.477551
14.118753,3.2396948e-09,22.106403,21.368963,20.911648,20.665622,20.540241,22.008168,23.566022,22.066447,21.249699,20.851172,20.638249,20.578781,24.393996,22.405036,21.256017,20.805868,20.560922,20.504366,20.484137,20.478774
14.156906,3.2705184e-09,22.108748,21.372349,20.91467,20.668098,20.54181,22.102121,23.565828,22.069112,21.252746,20.853928,20.640433,20.583919,24.402591,22.406941,21.258788,20.808047,20.562468,20.505772,20.485494,20.480116
14.195059,3.2907873e-09,22.110796,21.375486,20.91746,20.670348,20.543161,22.195963,23.564861,22.071485,21.255559,20.856458,20.642391,20.589033,24.408293,22.408493,21.261307,20.809997,20.563792,20.506955,20.486628,20.481235
14.233212,3.3140705e-09,22.114027,21.379397,20.920705,20.672899,20.544778,22.289774,23.563221,22.073702,21.25852,20.859213,20.644595,20.59461,24.41793,22.411037,21.264343,20.812308,20.565393,20.5084,20.48802,20.482611
14.271365,3.3225243e-09,22.116805,21.382933,20.923609,20.675112,20.546067,22.383146,23.560485,22.075485,21.261132,20.86163,20.646463,20.600078,24.423353,22.413059,21.267005,20.814276,20.566661,20.509512,20.489079,20.483655
14.309517,3.3312406e-09,22.119779,21.386638,20.926691,20.677495,20.547535,22.476191,23.558375,22.077474,21.26393,20.864223,20.648501,20.605952,24.430177,22.415275,21.269852,20.816422,20.568101,20.510796,20.49031,20.48487
14.34767,3.3303196e-09,22.122769,21.390197,20.929593,20.679689,20.548823,22.568622,23.555464,22.079145,21.266522,20.866627,20.65035,20.611883,24.435988,22.417502,21.27253,20.818385,20.569356,20.511894,20.491356,20.4859
14.381745,3.3293996e-09,22.125503,21.393437,20.932253,20.681712,20.550045,22.650683,23.553226,22.080712,21.26891,20.868843,20.652066,20.617459,24.442192,22.419543,21.274993,20.820208,20.570544,20.512942,20.492357,20.486886
14.41582,3.3241373e-09,22.128102,21.396567,20.934823,20.683642,20.551182,22.732122,23.550822,22.082158,21.271204,20.87097,20.65369,20.62315,24.447671,22.421429,21.277353,20.821939,20.571642,20.5139,20.493268,20.487784
14.449895,3.3210032e-09,22.130834,21.399814,20.937511,20.685684,20.552437,22.812959,23.549077,22.084005,21.273693,20.873228,20.655426,20.629165,24.454245,22.423608,21.279858,20.823793,20.572855,20.514973,20.494293,20.488795
14.48397,3.3111148e-09,22.133283,21.402826,20.939991,20.687517,20.553492,22.893004,23.546832,22.085586,21.275965,20.87528,20.656954,20.635195,24.45894,22.425473,21.282132,20.825434,20.573862,20.515841,20.495114,20.489601
14.518045,3.3116776e-09,22.136198,21.406231,20.942846,20.689713,20.554916,22.972367,23.545955,22.087643,21.278631,20.877707,20.658844,20.641809,24.467746,22.427857,21.284815,20.827456,20.575237,20.517073,20.496299,20.490773
14.55212,3.3001959e-09,22.138536,21.409195,20.945312,20.691523,20.555966,23.050778,23.54515,22.089318,21.280915,20.879756,20.660352,20.648277,24.473018,22.42967,21.287059,20.829081,20.576231,20.517927,20.497105,20.491565
14.586195,3.3006151e-09,22.141439,21.412638,20.948237,20.69378,20.557466,23.128404,23.545899,22.09157,21.283678,20.882262,20.662305,20.655418,24.483043,22.432129,21.289804,20.831172,20.577673,20.519227,20.498358,20.492803
14.62027,3.3016472e-09,22.144408,21.416134,20.951217,20.696083,20.55902,23.205001,23.546851,22.093902,21.286502,20.884823,20.664305,20.66284,24.492628,22.434669,21.292611,20.833319,20.579167,20.520577,20.49966,20.494091
14.654345,3.2887251e-09,22.147299,21.419308,20.953788,20.697964,20.560177,23.280214,23.548385,22.096222,21.289123,20.887085,20.665943,20.670121,24.496077,22.436798,21.295132,20.835127,20.580278,20.521532,20.500565,20.494981
14.68842,3.2952786e-09,22.151163,21.423309,20.957152,20.700618,20.562109,23.353889,23.552333,22.099539,21.292577,20.890138,20.668353,20.678395,24.50721,22.440033,21.298516,20.837738,20.582163,20.523259,20.50224,20.496641
14.713973,3.268841e-09,22.152725,21.425206,20.958654,20.701611,20.56257,23.407555,23.552071,22.100742,21.294109,20.89142,20.669163,20.683794,24.504275,22.440988,21.299932,20.838663,20.582582,20.523564,20.502507,20.496898
14.739526,3.275494e-09,22.154992,21.428046,20.961281,20.703795,20.564242,23.46034,23.55451,22.103065,21.296739,20.893849,20.671157,20.690502,24.510548,22.442807,21.302477,20.840774,20.584205,20.525076,20.503982,20.498362
14.767634,3.2464941e-09,22.15594,21.429882,20.962978,20.705029,20.564923,23.516782,23.553455,22.104129,21.298395,20.895343,20.672184,20.69689,24.504375,22.44307,21.303958,20.841885,20.584825,20.52558,20.504448,20.498816
14.795743,3.2363956e-09,22.157913,21.432591,20.965503,20.707073,20.566415,23.572062,23.554866,22.106233,21.300921,20.897662,20.674019,20.704223,24.506688,22.444529,21.306356,20.843841,20.586255,20.526891,20.505718,20.500074
14.826662,3.2088377e-09,22.159651,21.435083,20.967809,20.708855,20.567596,23.631174,23.555635,22.108019,21.303218,20.899747,20.675572,20.71201,24.505666,22.445682,21.308496,20.845513,20.587365,20.52787,20.506653,20.500997
14.860673,3.1788673e-09,22.161723,21.437976,20.970504,20.710969,20.569056,23.694339,23.556889,22.110184,21.305918,20.902204,20.677434,20.720931,24.506433,22.44716,21.311021,20.847515,20.588742,20.529102,20.507838,20.502167
14.898085,3.1346014e-09,22.163619,21.440855,20.9732,20.713029,20.570405,23.761364,23.557401,22.112245,21.30862,20.904647,20.679217,20.730731,24.504016,22.44842,21.313512,20.849449,20.589995,20.530198,20.50888,20.503193
14.935497,3.0923509e-09,22.165731,21.443937,20.976108,20.715295,20.571967,23.826035,23.559019,22.114731,21.311592,20.907317,20.681208,20.740987,24.504921,22.450157,21.316261,20.851607,20.591459,20.531501,20.51013,20.504428
14.972909,3.0393313e-09,22.167423,21.446687,20.978721,20.717271,20.57325,23.888196,23.559599,22.116861,21.31427,20.909702,20.682909,20.751204,24.502514,22.451477,21.318692,20.853469,20.592637,20.532519,20.511095,20.505377
15.010321,2.9959602e-09,22.169654,21.449908,20.9818,20.719699,20.574992,23.948163,23.561529,22.119577,21.317439,20.912554,20.685063,20.762088,24.505093,22.453455,21.321629,20.855806,20.594272,20.533992,20.512514,20.50678
15.047733,2.9360097e-09,22.17112,21.452487,20.984289,20.721548,20.576167,24.00565,23.562891,22.121925,21.320078,20.914841,20.686643,20.772624,24.503246,22.454707,21.323928,20.857548,20.595332,20.534892,20.513361,20.507612
15.085145,2.8960729e-09,22.173576,21.455896,20.987575,20.72417,20.57812,24.061052,23.56674,22.125286,21.323554,20.917922,20.688998,20.784098,24.510171,22.457111,21.3271,20.860099,20.59717,20.536565,20.51498,20.509214
15.122557,2.8340236e-09,22.174918,21.458382,20.990016,20.725964,20.57926,24.113961,23.567893,22.127606,21.326159,20.920171,20.690529,20.794952,24.507483,22.45828,21.32934,20.861793,20.598184,20.537419,20.515781,20.509999
15.159969,2.7926311e-09,22.175322,21.460909,20.993043,20.728524,20.581178,24.164745,23.566515,22.129493,21.329157,20.923107,20.692839,20.806734,24.509871,22.458741,21.331757,20.864034,20.599946,20.539068,20.517392,20.511598
15.197382,2.7290036e-09,22.174613,21.462498,20.99519,20.730217,20.582245,24.21297,23.562453,22.130281,21.331225,20.925168,20.694286,20.81782,24.502389,22.457925,21.333199,20.865377,20.600846,20.539861,20.518147,20.51234
15.234794,2.6910531e-09,22.175293,21.465247,20.998425,20.732963,20.584368,24.259136,23.561869,22.132417,21.334409,20.928301,20.696784,20.830022,24.50678,22.458687,21.33583,20.867819,20.602802,20.541701,20.519949,20.51413
15.26134,2.6391315e-09,22.177271,21.467294,21.000101,20.734024,20.584911,24.290262,23.564192,22.134688,21.336264,20.929723,20.697621,20.837824,24.506232,22.460489,21.337506,20.868888,20.603289,20.542055,20.52026,20.514429
15.287886,2.6222599e-09,22.181254,21.471027,21.003352,20.736615,20.586977,24.320621,23.571233,22.138893,21.339737,20.932695,20.699984,20.847117,24.522281,22.46455,21.340909,20.871549,20.605305,20.543929,20.522089,20.516246
15.304948,2.57939e-09,22.182061,21.471969,21.004076,20.736945,20.586983,24.33918,23.571426,22.139861,21.340534,20.933251,20.70017,20.851841,24.51742,22.465172,21.341589,20.871873,20.605268,20.543809,20.521943,20.516091
15.32201,2.5670057e-09,22.184488,21.474357,21.006168,20.738608,20.588314,24.357594,23.57522,22.142482,21.342744,20.935157,20.701686,20.857841,24.525574,22.467597,21.343758,20.873581,20.606563,20.545013,20.523118,20.517258
15.340779,2.5343094e-09,22.186071,21.476066,21.007602,20.739587,20.588935,24.377059,23.576712,22.144285,21.344266,20.936393,20.702506,20.863662,24.525417,22.468975,21.345183,20.874575,20.607138,20.545493,20.523567,20.517699
15.361425,2.503481e-09,22.188174,21.478263,21.009476,20.740949,20.589905,24.397888,23.579147,22.146609,21.346236,20.938041,20.703692,20.870416,24.528145,22.470912,21.347076,20.875967,20.608057,20.546305,20.524345,20.518468
15.384135,2.4684571e-09,22.190506,21.480688,21.01154,20.742442,20.59097,24.419988,23.582932,22.149306,21.348403,20.939848,20.704992,20.877942,24.532602,22.473242,21.349177,20.877499,20.609064,20.547195,20.525197,20.519309
15.409116,2.4269385e-09,22.192944,21.483263,21.013723,20.743995,20.592057,24.443304,23.586672,22.152126,21.350679,20.941743,20.706332,20.88625,24.536276,22.475643,21.351384,20.879092,20.610083,20.548086,20.526047,20.520147
15.436595,2.3832338e-09,22.195755,21.486219,21.016239,20.745807,20.593362,24.467772,23.591012,22.15533,21.353279,20.943932,20.70791,20.895613,24.54136,22.478422,21.35393,20.880957,20.611311,20.549172,20.527088,20.521175
15.466822,2.3329751e-09,22.198717,21.489381,21.018922,20.747708,20.594711,24.493148,23.59544,22.158664,21.356012,20.946244,20.709555,20.905962,24.544848,22.481279,21.356628,20.882916,20.612572,20.550276,20.528142,20.522215
15.497049,2.2854405e-09,22.201791,21.49265,21.021703,20.749696,20.596154,24.517138,23.600031,22.162074,21.358822,20.948642,20.711286,20.916521,24.549216,22.484247,21.359424,20.884968,20.613923,20.55147,20.529286,20.523345
15.530299,2.2320868e-09,22.205,21.496113,21.024636,20.751749,20.597616,24.542085,23.604542,22.165622,21.361753,20.951142,20.713057,20.928132,24.552707,22.487299,21.362352,20.887092,20.615279,20.552654,20.530415,20.524459
15.563549,2.1831261e-09,22.209317,21.500113,21.027842,20.753971,20.599267,24.565776,23.613314,22.17014,21.365071,20.953892,20.715016,20.940004,24.55827,22.490749,21.365526,20.889404,20.616787,20.553981,20.531683,20.525712
15.596799,2.1357643e-09,22.213528,21.504036,21.03098,20.756118,20.600853,24.588151,23.621616,22.174537,21.368299,20.956566,20.716902,20.951888,24.563234,22.494082,21.368622,20.891644,20.618226,20.555238,20.532883,20.526895
15.633373,2.0876984e-09,22.218122,21.508332,21.034423,20.75846,20.602588,24.610946,23.630429,22.179312,21.371816,20.959485,20.718957,20.965003,24.568914,22.497701,21.372005,20.894093,20.619794,20.556607,20.534187,20.528182
15.669948,2.0405127e-09,22.219892,21.5112,21.037208,20.760438,20.60406,24.631324,23.635554,22.18225,21.374467,20.961945,20.720699,20.977882,24.568177,22.499034,21.374433,20.896023,20.621047,20.557697,20.535221,20.529199
15.706523,2.0020824e-09,22.221796,21.514175,21.040111,20.762523,20.605651,24.649309,23.640861,22.185304,21.377236,20.964518,20.722552,20.99086,24.569436,22.500533,21.376984,20.898072,20.622415,20.5589,20.536368,20.530329
15.743098,1.9703439e-09,22.223621,21.517076,21.042958,20.764547,20.60719,24.664873,23.645814,22.188263,21.379943,20.967032,20.724347,21.003739,24.570446,22.50196,21.379472,20.900067,20.623729,20.560049,20.537461,20.531405
15.779673,1.9500993e-09,22.225599,21.520108,21.045952,20.7667,20.608867,24.678764,23.651612,22.191426,21.382798,20.969681,20.726275,21.016657,24.573808,22.503361,21.382081,20.902201,20.62518,20.561333,20.538688,20.532616
15.816248,1.9398684e-09,22.227517,21.523082,21.048902,20.768803,20.610504,24.691492,23.657158,22.194516,21.385605,20.972285,20.728158,21.029399,24.577016,22.50471,21.384642,20.904292,20.626589,20.562576,20.539874,20.533785
15.852822,1.944348e-09,22.229564,21.526154,21.051954,20.771001,20.612243,24.703136,23.662834,22.197713,21.388518,20.974989,20.730139,21.04205,24.581274,22.506209,21.387315,20.906491,20.6281,20.563919,20.54116,20.535055
15.889397,1.96512e-09,22.231684,21.529272,21.055056,20.773244,20.614038,24.713637,23.666644,22.200518,21.391419,20.977739,20.732171,21.05452,24.583442,22.507401,21.390015,20.908742,20.629664,20.565315,20.542499,20.536376
15.925972,2.0020856e-09,22.233854,21.532423,21.058196,20.775521,20.615876,24.722916,23.670415,22.203357,21.394362,20.980529,20.734242,21.066754,24.585329,22.508655,21.392761,20.911039,20.63127,20.566752,20.543879,20.537739
15.962547,2.0568515e-09,22.236167,21.535689,21.061451,20.777906,20.61783,24.730911,23.674369,22.206323,21.397423,20.983434,20.736424,21.078779,24.587539,22.510077,21.395635,20.913457,20.632991,20.568302,20.545372,20.539216
15.999122,2.1217717e-09,22.23834,21.538781,21.064539,20.780123,20.619628,24.737418,23.676448,22.208846,21.400258,20.986162,20.738444,21.090296,24.587465,22.511497,21.398376,20.915718,20.634553,20.569694,20.546706,20.540533
16.035696,2.1973599e-09,22.240664,21.542,21.067757,20.782464,20.621558,24.742071,23.67891,22.211512,21.403228,20.989021,20.740591,21.101542,24.588222,22.513092,21.401259,20.918116,20.636245,20.571214,20.548169,20.541979
16.072271,2.2724055e-09,22.242746,21.545013,21.070788,20.784618,20.623314,24.743878,23.680736,22.213931,21.406005,20.991698,20.742558,21.112188,24.58666,22.514415,21.403943,20.920331,20.63776,20.572558,20.549455,20.543248
16.104221,2.3376593e-09,22.244846,21.547868,21.073592,20.786605,20.624948,24.742797,23.680369,22.215608,21.408328,20.994026,20.744315,21.121167,24.587653,22.516513,21.406788,20.922565,20.639237,20.573842,20.550672,20.544447
16.136172,2.3958982e-09,22.246797,21.550599,21.076286,20.788482,20.626481,24.738976,23.679747,22.217141,21.410537,20.996246,20.745966,21.129668,24.587607,22.518447,21.409517,20.924693,20.640611,20.575023,20.551786,20.545543
16.168122,2.4478574e-09,22.248784,21.553365,21.079021,20.790398,20.628061,24.732313,23.679399,22.218715,21.412788,20.998507,20.747659,21.137805,24.588212,22.520429,21.412291,20.926867,20.642029,20.576248,20.552944,20.546682
16.200072,2.4900046e-09,22.25048,21.556042,21.081705,20.792259,20.629602,24.722568,23.677918,22.220393,21.41513,21.000789,20.749333,21.145488,24.587972,22.521845,21.414711,20.928835,20.643355,20.577416,20.554059,20.547781
16.232022,2.5229407e-09,22.25222,21.558757,21.084428,20.794158,20.631189,24.709606,23.676755,22.22212,21.417514,21.003111,20.751047,21.152765,24.58848,22.523316,21.417176,20.930849,20.644724,20.578627,20.555216,20.548923
16.263972,2.5441014e-09,22.253868,21.561396,21.08708,20.795986,20.632716,24.693192,23.675589,22.223763,21.419826,21.005365,20.752696,21.159518,24.588908,22.524684,21.419568,20.932797,20.64603,20.579774,20.55631,20.550001
16.295923,2.5553068e-09,22.255625,21.564093,21.089768,20.797854,20.634293,24.673191,23.675577,22.225612,21.422204,21.007666,20.75439,21.165844,24.591896,22.526412,21.422042,20.934798,20.647383,20.580967,20.55745,20.551126
16.327873,2.5560872e-09,22.257366,21.566777,21.092436,20.799708,20.635866,24.649402,23.675714,22.227451,21.424569,21.009955,20.756074,21.171688,24.595366,22.528119,21.424503,20.936791,20.648728,20.582153,20.558582,20.552243
16.363018,2.546351e-09,22.259286,21.569733,21.095365,20.801749,20.637609,24.618678,23.676074,22.229481,21.427175,21.012477,20.757932,21.177561,24.599874,22.529999,21.427215,20.938992,20.650216,20.583465,20.559835,20.553479
16.398163,2.5256059e-09,22.261128,21.572642,21.098243,20.803744,20.639319,24.582484,23.675952,22.231383,21.429717,21.014951,20.75975,21.182803,24.603698,22.531666,21.429857,20.94115,20.651666,20.584739,20.561051,20.554678
16.433309,2.4972163e-09,22.263036,21.575606,21.101165,20.805788,20.641091,24.539907,23.676215,22.233353,21.432314,21.017478,20.761622,21.18749,24.608562,22.533412,21.432558,20.943367,20.653172,20.58607,20.562322,20.555933
16.468454,2.460997e-09,22.264873,21.578508,21.104021,20.807774,20.642819,24.490384,23.676603,22.235254,21.434853,21.01995,20.763442,21.191517,24.613781,22.535084,21.435201,20.945532,20.654629,20.587351,20.563544,20.557138
16.503599,2.4181038e-09,22.266629,21.581353,21.106816,20.809702,20.644503,24.433786,23.676658,22.237052,21.437349,21.02237,20.76521,21.194882,24.617185,22.536279,21.437728,20.947635,20.656035,20.588581,20.564717,20.558293
16.538744,2.3702823e-09,22.268331,21.58415,21.109559,20.811586,20.646157,24.370141,23.676864,22.238798,21.439801,21.024749,20.76694,21.1976,24.620826,22.53743,21.440211,20.949701,20.657406,20.589776,20.565852,20.559413
16.57389,2.3173051e-09,22.2699,21.586832,21.112188,20.813364,20.647721,24.299494,23.677013,22.240417,21.442143,21.027024,20.768571,21.199628,24.623966,22.538445,21.442582,20.951668,20.65868,20.590874,20.566892,20.560436
16.609035,2.2630479e-09,22.271386,21.589428,21.114797,20.815171,20.64931,24.222068,23.679964,22.242284,21.444459,21.029292,20.770233,21.201121,24.626389,22.53839,21.444402,20.95338,20.659909,20.59199,20.567972,20.561504
16.64418,2.2060752e-09,22.272773,21.591938,21.117318,20.816895,20.650833,24.137936,23.682692,22.244052,21.446687,21.031478,20.771819,21.201999,24.628073,22.538241,21.446137,20.955016,20.661066,20.593031,20.568977,20.562498
16.679325,2.1490329e-09,22.27416,21.594448,21.119832,20.818618,20.652369,24.04732,23.685389,22.245822,21.448912,21.033663,20.77341,21.202371,24.629808,22.538108,21.447873,20.956658,20.662228,20.594077,20.569988,20.563497
16.714471,2.0942782e-09,22.274746,21.596611,21.12223,20.820336,20.653968,23.950478,23.686888,22.247063,21.450991,21.03583,20.77504,21.202318,24.629077,22.537957,21.449873,20.958502,20.6635,20.5952,20.57106,20.564555
16.749616,2.039465e-09,22.275208,21.59866,21.124514,20.821949,20.655479,23.847589,23.687967,22.248188,21.452963,21.037886,20.776573,21.201751,24.62714,22.537671,21.451761,20.960245,20.664674,20.596224,20.572035,20.565515
16.784761,1.9881952e-09,22.275727,21.60075,21.126831,20.823601,20.657046,23.739337,23.688961,22.249373,21.454982,21.039976,20.778154,21.200859,24.625465,22.537465,21.453698,20.962037,20.665896,20.597295,20.573056,20.566521
16.819906,1.9417364e-09,22.275959,21.60278,21.129179,20.825309,20.658692,23.627012,23.689415,22.250522,21.457053,21.042119,20.779806,21.199717,24.622209,22.537103,21.455682,20.963897,20.667186,20.598435,20.574145,20.567596
16.855052,1.8997176e-09,22.276244,21.604844,21.131558,20.827054,20.660393,23.51215,23.689781,22.251733,21.459169,21.04429,20.781502,21.198336,24.619047,22.536818,21.457713,20.965803,20.668521,20.599617,20.575278,20.568714
16.890197,1.8634958e-09,22.276639,21.60699,21.134013,20.828878,20.662193,23.397952,23.690209,22.253061,21.461378,21.046534,20.783287,21.196799,24.616439,22.536678,21.459842,20.967801,20.669943,20.600887,20.576497,20.569919
