UTC时间,卫星,速度 (公里/小时),航向 (度),纬度,经度,GPS卫星,Glonass卫星,BrakeTrigger,高度 (米),速度品质 (公里/小时),垂直速度 (公里/小时),触发事件时间 (s),解决方案类型,Elapsed time (s),Distance (米),Lateral acceleration (G),Longitudinal acceleration (G),Relative height (米),Radius of turn (米),DIS33 (米),v (公里/小时),oil (ml),IMU Kalman Filter Status,CustomBrakeTrigger_|_ContextSpecificChannel_|_2d058a7d-adf4-4854-8fa0-2a376f2a4032,Centre Line Deviation_|_ContextSpecificChannel_|_2d058a7d-adf4-4854-8fa0-2a376f2a4032 (米)
001631.200,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.60,0.00,0.00,0.00,0.00,0.00,19.72,22.55,93.6599960327148,0,0,0.00
001631.210,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.61,0.00,0.00,0.00,0.00,0.00,19.75,22.34,93.6800003051758,0,0,0.00
001631.220,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.62,0.00,0.00,0.00,0.00,0.00,19.78,22.19,93.6899948120117,0,0,0.00
001631.230,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.63,0.00,0.00,0.00,0.00,0.00,19.81,22.32,93.6999969482422,0,0,0.00
001631.240,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.64,0.00,0.00,0.00,0.00,0.00,19.84,22.53,93.7099990844727,0,0,0.00
001631.250,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.65,0.00,0.00,0.00,0.00,0.00,19.87,22.46,93.7200012207031,0,0,0.00
001631.260,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.66,0.00,0.00,0.00,0.00,0.00,19.90,22.39,93.7299957275391,0,0,0.00
001631.270,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.67,0.00,0.00,0.00,0.00,0.00,19.93,22.30,93.7399978637695,0,0,0.00
001631.280,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.68,0.00,0.00,0.00,0.00,0.00,19.96,22.41,93.75,0,0,0.00
001631.290,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.69,0.00,0.00,0.00,0.00,0.00,19.99,22.34,93.7599945068359,0,0,0.00
001631.300,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.70,0.00,0.00,0.00,0.00,0.00,20.02,22.63,93.7699966430664,0,0,0.00
001631.310,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.71,0.00,0.00,0.00,0.00,0.00,20.05,22.32,93.7799987792969,0,0,0.00
001631.320,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.72,0.00,0.00,0.00,0.00,0.00,20.08,22.30,93.7900009155273,0,0,0.00
001631.330,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.73,0.00,0.00,0.00,0.00,0.00,20.11,22.66,93.7999954223633,0,0,0.00
001631.340,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.74,0.00,0.00,0.00,0.00,0.00,20.14,22.56,93.8099975585938,0,0,0.00
001631.350,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.75,0.00,0.00,0.00,0.00,0.00,20.17,22.46,93.8199996948242,0,0,0.00
001631.360,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.76,0.00,0.00,0.00,0.00,0.00,20.19,22.26,93.8299942016602,0,0,0.00
001631.370,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.77,0.00,0.00,0.00,0.00,0.00,20.22,22.23,93.8399963378906,0,0,0.00
001631.380,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.78,0.00,0.00,0.00,0.00,0.00,20.26,22.53,93.8499984741211,0,0,0.00
001631.390,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.79,0.00,0.00,0.00,0.00,0.00,20.29,22.41,93.8600006103516,0,0,0.00
001631.400,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.80,0.00,0.00,0.00,0.00,0.00,20.32,22.66,93.8699951171875,0,0,0.00
001631.410,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.81,0.00,0.00,0.00,0.00,0.00,20.34,22.29,93.879997253418,0,0,0.00
001631.420,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.82,0.00,0.00,0.00,0.00,0.00,20.37,22.56,93.8899993896484,0,0,0.00
001631.430,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.83,0.00,0.00,0.00,0.00,0.00,20.41,22.15,93.9000015258789,0,0,0.00
001631.440,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.84,0.00,0.00,0.00,0.00,0.00,20.44,22.87,93.9199981689453,0,0,0.00
001631.450,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.85,0.00,0.00,0.00,0.00,0.00,20.47,22.57,93.9300003051758,0,0,0.00
001631.460,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.86,0.00,0.00,0.00,0.00,0.00,20.50,22.67,93.9399948120117,0,0,0.00
001631.470,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.87,0.00,0.00,0.00,0.00,0.00,20.53,22.49,93.9599990844727,0,0,0.00
001631.480,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.88,0.00,0.00,0.00,0.00,0.00,20.56,22.60,93.9700012207031,0,0,0.00
001631.490,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.89,0.00,0.00,0.00,0.00,0.00,20.59,22.92,93.9799957275391,0,0,0.00
001631.500,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.90,0.00,0.00,0.00,0.00,0.00,20.62,22.73,93.9899978637695,0,0,0.00
001631.510,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.91,0.00,0.00,0.00,0.00,0.00,20.65,22.48,94.0099945068359,0,0,0.00
001631.520,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.92,0.00,0.00,0.00,0.00,0.00,20.68,22.57,94.0199966430664,0,0,0.00
001631.530,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.93,0.00,0.00,0.00,0.00,0.00,20.71,22.93,94.0299987792969,0,0,0.00
001631.540,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.94,0.00,0.00,0.00,0.00,0.00,20.74,22.94,94.0400009155273,0,0,0.00
001631.550,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.95,0.00,0.00,0.00,0.00,0.00,20.77,22.85,94.0499954223633,0,0,0.00
001631.560,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.96,0.00,0.00,0.00,0.00,0.00,20.80,22.77,94.0699996948242,0,0,0.00
001631.570,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.97,0.00,0.00,0.00,0.00,0.00,20.83,22.76,94.0799942016602,0,0,0.00
001631.580,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.98,0.00,0.00,0.00,0.00,0.00,20.86,23.04,94.0899963378906,0,0,0.00
001631.590,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.99,0.00,0.00,0.00,0.00,0.00,20.89,22.87,94.1100006103516,0,0,0.00
001631.600,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.00,0.00,0.00,0.00,0.00,0.00,20.92,22.56,94.1199951171875,0,0,0.00
001631.610,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.01,0.00,0.00,0.00,0.00,0.00,20.95,22.67,94.129997253418,0,0,0.00
001631.620,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.02,0.00,0.00,0.00,0.00,0.00,20.98,22.73,94.1500015258789,0,0,0.00
001631.630,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.03,0.00,0.00,0.00,0.00,0.00,21.01,23.27,94.1599960327148,0,0,0.00
001631.640,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.04,0.00,0.00,0.00,0.00,0.00,21.04,22.97,94.1800003051758,0,0,0.00
001631.650,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.05,0.00,0.00,0.00,0.00,0.00,21.07,23.09,94.1899948120117,0,0,0.00
001631.660,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.06,0.00,0.00,0.00,0.00,0.00,21.11,23.03,94.1999969482422,0,0,0.00
001631.670,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.07,0.00,0.00,0.00,0.00,0.00,21.13,23.07,94.2200012207031,0,0,0.00
001631.680,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.08,0.00,0.00,0.00,0.00,0.00,21.17,23.07,94.2299957275391,0,0,0.00
001631.690,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.09,0.00,0.00,0.00,0.00,0.00,21.20,23.08,94.25,0,0,0.00
001631.700,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.10,0.00,0.00,0.00,0.00,0.00,21.23,22.96,94.2699966430664,0,0,0.00
001631.710,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.11,0.00,0.00,0.00,0.00,0.00,21.26,22.86,94.2799987792969,0,0,0.00
001631.720,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.12,0.00,0.00,0.00,0.00,0.00,21.29,23.16,94.2999954223633,0,0,0.00
001631.730,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.13,0.00,0.00,0.00,0.00,0.00,21.32,23.36,94.3099975585938,0,0,0.00
001631.740,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.14,0.00,0.00,0.00,0.00,0.00,21.35,23.14,94.3299942016602,0,0,0.00
001631.750,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.15,0.00,0.00,0.00,0.00,0.00,21.38,23.20,94.3499984741211,0,0,0.00
001631.760,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.16,0.00,0.00,0.00,0.00,0.00,21.41,23.08,94.3600006103516,0,0,0.00
001631.770,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.17,0.00,0.00,0.00,0.00,0.00,21.45,23.63,94.379997253418,0,0,0.00
001631.780,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.18,0.00,0.00,0.00,0.00,0.00,21.47,23.46,94.4000015258789,0,0,0.00
001631.790,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.19,0.00,0.00,0.00,0.00,0.00,21.51,23.33,94.4199981689453,0,0,0.00
001631.800,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.20,0.00,0.00,0.00,0.00,0.00,21.54,23.04,94.4399948120117,0,0,0.00
001631.810,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.21,0.00,0.00,0.00,0.00,0.00,21.57,23.18,94.4499969482422,0,0,0.00
001631.820,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.22,0.00,0.00,0.00,0.00,0.00,21.60,23.79,94.4700012207031,0,0,0.00
001631.830,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.23,0.00,0.00,0.00,0.00,0.00,21.63,23.54,94.5,0,0,0.00
001631.840,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.24,0.00,0.00,0.00,0.00,0.00,21.66,23.37,94.5199966430664,0,0,0.00
001631.850,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.25,0.00,0.00,0.00,0.00,0.00,21.69,23.54,94.5299987792969,0,0,0.00
001631.860,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.26,0.00,0.00,0.00,0.00,0.00,21.72,23.82,94.5499954223633,0,0,0.00
001631.870,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.27,0.00,0.00,0.00,0.00,0.00,21.76,23.77,94.5699996948242,0,0,0.00
001631.880,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.28,0.00,0.00,0.00,0.00,0.00,21.79,23.55,94.5999984741211,0,0,0.00
001631.890,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.29,0.00,0.00,0.00,0.00,0.00,21.82,23.40,94.6100006103516,0,0,0.00
001631.900,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.30,0.00,0.00,0.00,0.00,0.00,21.85,23.59,94.629997253418,0,0,0.00
001631.910,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.31,0.00,0.00,0.00,0.00,0.00,21.88,24.10,94.6500015258789,0,0,0.00
001631.920,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.32,0.00,0.00,0.00,0.00,0.00,21.91,23.75,94.6699981689453,0,0,0.00
001631.930,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.33,0.00,0.00,0.00,0.00,0.00,21.94,23.68,94.6800003051758,0,0,0.00
001631.940,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.34,0.00,0.00,0.00,0.00,0.00,21.98,23.43,94.6999969482422,0,0,0.00
001631.950,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.35,0.00,0.00,0.00,0.00,0.00,22.01,23.81,94.7200012207031,0,0,0.00
001631.960,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.36,0.00,0.00,0.00,0.00,0.00,22.04,24.26,94.7399978637695,0,0,0.00
001631.970,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.37,0.00,0.00,0.00,0.00,0.00,22.07,23.94,94.7599945068359,0,0,0.00
001631.980,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.38,0.00,0.00,0.00,0.00,0.00,22.11,24.05,94.7699966430664,0,0,0.00
001631.990,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.39,0.00,0.00,0.00,0.00,0.00,22.14,23.95,94.7900009155273,0,0,0.00
001632.000,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.40,0.00,0.00,0.00,0.00,0.00,22.17,24.01,94.8099975585938,0,0,0.00
001632.010,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.41,0.00,0.00,0.00,0.00,0.00,22.20,23.94,94.8199996948242,0,0,0.00
001632.020,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.42,0.00,0.00,0.00,0.00,0.00,22.23,23.72,94.8399963378906,0,0,0.00
001632.030,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.43,0.00,0.00,0.00,0.00,0.00,22.26,23.92,94.8499984741211,0,0,0.00
001632.040,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.44,0.00,0.00,0.00,0.00,0.00,22.30,23.98,94.8699951171875,0,0,0.00
001632.050,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.45,0.00,0.00,0.00,0.00,0.00,22.33,24.27,94.879997253418,0,0,0.00
001632.060,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.46,0.00,0.00,0.00,0.00,0.00,22.36,24.19,94.9000015258789,0,0,0.00
001632.070,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.47,0.00,0.00,0.00,0.00,0.00,22.39,24.10,94.9099960327148,0,0,0.00
001632.080,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.48,0.00,0.00,0.00,0.00,0.00,22.42,24.10,94.9300003051758,0,0,0.00
001632.090,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.49,0.00,0.00,0.00,0.00,0.00,22.46,24.47,94.9399948120117,0,0,0.00
001632.100,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.50,0.00,0.00,0.00,0.00,0.00,22.49,24.24,94.9599990844727,0,0,0.00
001632.110,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.51,0.00,0.00,0.00,0.00,0.00,22.52,24.15,94.9799957275391,0,0,0.00
001632.120,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.52,0.00,0.00,0.00,0.00,0.00,22.56,24.19,94.9899978637695,0,0,0.00
001632.130,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.53,0.00,0.00,0.00,0.00,0.00,22.59,24.34,95.0099945068359,0,0,0.00
001632.140,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.54,0.00,0.00,0.00,0.00,0.00,22.62,25.00,95.0299987792969,0,0,0.00
001632.150,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.55,0.00,0.00,0.00,0.00,0.00,22.65,24.26,95.0400009155273,0,0,0.00
001632.160,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.56,0.00,0.00,0.00,0.00,0.00,22.69,24.29,95.0599975585938,0,0,0.00
001632.170,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.57,0.00,0.00,0.00,0.00,0.00,22.72,24.66,95.0799942016602,0,0,0.00
001632.180,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.58,0.00,0.00,0.00,0.00,0.00,22.75,24.77,95.0899963378906,0,0,0.00
001632.190,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.59,0.00,0.00,0.00,0.00,0.00,22.79,24.66,95.1100006103516,0,0,0.00
001632.200,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.60,0.00,0.00,0.00,0.00,0.00,22.81,24.34,95.1199951171875,0,0,0.00
001632.210,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.61,0.00,0.00,0.00,0.00,0.00,22.85,24.54,95.1399993896484,0,0,0.00
001632.220,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.62,0.00,0.00,0.00,0.00,0.00,22.88,24.70,95.1500015258789,0,0,0.00
001632.230,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.63,0.00,0.00,0.00,0.00,0.00,22.91,24.87,95.1699981689453,0,0,0.00
001632.240,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.64,0.00,0.00,0.00,0.00,0.00,22.95,24.69,95.1899948120117,0,0,0.00
001632.250,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.65,0.00,0.00,0.00,0.00,0.00,22.98,24.44,95.1999969482422,0,0,0.00
001632.260,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.66,0.00,0.00,0.00,0.00,0.00,23.02,24.71,95.2200012207031,0,0,0.00
001632.270,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.67,0.00,0.00,0.00,0.00,0.00,23.05,24.92,95.2399978637695,0,0,0.00
001632.280,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.68,0.00,0.00,0.00,0.00,0.00,23.08,24.92,95.2599945068359,0,0,0.00
001632.290,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.69,0.00,0.00,0.00,0.00,0.00,23.11,24.93,95.2799987792969,0,0,0.00
001632.300,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.70,0.00,0.00,0.00,0.00,0.00,23.15,24.88,95.2999954223633,0,0,0.00
001632.310,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.71,0.00,0.00,0.00,0.00,0.00,23.18,25.04,95.3199996948242,0,0,0.00
001632.320,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.72,0.00,0.00,0.00,0.00,0.00,23.21,25.01,95.3499984741211,0,0,0.00
001632.330,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.73,0.00,0.00,0.00,0.00,0.00,23.24,24.95,95.3699951171875,0,0,0.00
001632.340,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.74,0.00,0.00,0.00,0.00,0.00,23.28,24.98,95.4000015258789,0,0,0.00
001632.350,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.75,0.00,0.00,0.00,0.00,0.00,23.31,25.12,95.4300003051758,0,0,0.00
001632.360,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.76,0.00,0.00,0.00,0.00,0.00,23.34,25.29,95.4499969482422,0,0,0.00
001632.370,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.77,0.00,0.00,0.00,0.00,0.00,23.38,25.14,95.4799957275391,0,0,0.00
001632.380,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.78,0.00,0.00,0.00,0.00,0.00,23.41,24.92,95.5099945068359,0,0,0.00
001632.390,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.79,0.00,0.00,0.00,0.00,0.00,23.45,25.48,95.5400009155273,0,0,0.00
001632.400,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.80,0.00,0.00,0.00,0.00,0.00,23.48,25.65,95.5699996948242,0,0,0.00
001632.410,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.81,0.00,0.00,0.00,0.00,0.00,23.51,25.45,95.5999984741211,0,0,0.00
001632.420,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.82,0.00,0.00,0.00,0.00,0.00,23.55,25.21,95.629997253418,0,0,0.00
001632.430,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.83,0.00,0.00,0.00,0.00,0.00,23.58,25.19,95.6599960327148,0,0,0.00
001632.440,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.84,0.00,0.00,0.00,0.00,0.00,23.62,26.03,95.6899948120117,0,0,0.00
001632.450,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.85,0.00,0.00,0.00,0.00,0.00,23.65,25.73,95.7200012207031,0,0,0.00
001632.460,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.86,0.00,0.00,0.00,0.00,0.00,23.68,25.82,95.75,0,0,0.00
001632.470,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.87,0.00,0.00,0.00,0.00,0.00,23.72,25.70,95.7799987792969,0,0,0.00
001632.480,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.88,0.00,0.00,0.00,0.00,0.00,23.76,25.98,95.8099975585938,0,0,0.00
001632.490,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,3.89,0.00,0.00,0.00,0.00,0.00,23.79,26.25,95.8399963378906,0,0,0.00
